,Plate,Well,Treatment,HPA_Antibody_ID,ENSEMBL ID,Uniprot,Gene_Name_HPA,Chromosome,Baselink
8883,3,C2,untreated,CAB005042,ENSG00000132507,P63241,EIF5A,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB005042_EIF5A/B2AI_3_untreated_C2_R1/z01/B2AI_3_untreated_C2_R1_z01_
8884,3,C2,untreated,CAB005042,ENSG00000132507,P63241,EIF5A,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB005042_EIF5A/B2AI_3_untreated_C2_R2/z00/B2AI_3_untreated_C2_R2_z00_
8885,3,C2,untreated,CAB005042,ENSG00000132507,P63241,EIF5A,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB005042_EIF5A/B2AI_3_untreated_C2_R3/z01/B2AI_3_untreated_C2_R3_z01_
8886,3,C2,untreated,CAB005042,ENSG00000132507,P63241,EIF5A,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB005042_EIF5A/B2AI_3_untreated_C2_R4/z00/B2AI_3_untreated_C2_R4_z00_
8887,3,C2,untreated,CAB005042,ENSG00000132507,P63241,EIF5A,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB005042_EIF5A/B2AI_3_untreated_C2_R5/z01/B2AI_3_untreated_C2_R5_z01_
8888,3,C2,untreated,CAB005042,ENSG00000132507,P63241,EIF5A,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB005042_EIF5A/B2AI_3_untreated_C2_R6/z01/B2AI_3_untreated_C2_R6_z01_
8889,3,C2,untreated,CAB005042,ENSG00000132507,P63241,EIF5A,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB005042_EIF5A/B2AI_3_untreated_C2_R7/z00/B2AI_3_untreated_C2_R7_z00_
8890,3,C2,untreated,CAB005042,ENSG00000132507,P63241,EIF5A,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB005042_EIF5A/B2AI_3_untreated_C2_R8/z00/B2AI_3_untreated_C2_R8_z00_
8891,5,A3,untreated,CAB017180,ENSG00000133026,P35580,MYH10,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB017180_MYH10/B2AI_5_untreated_A3_R1/z01/B2AI_5_untreated_A3_R1_z01_
8892,5,A3,untreated,CAB017180,ENSG00000133026,P35580,MYH10,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB017180_MYH10/B2AI_5_untreated_A3_R11/z01/B2AI_5_untreated_A3_R11_z01_
8893,5,A3,untreated,CAB017180,ENSG00000133026,P35580,MYH10,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB017180_MYH10/B2AI_5_untreated_A3_R12/z00/B2AI_5_untreated_A3_R12_z00_
8894,5,A3,untreated,CAB017180,ENSG00000133026,P35580,MYH10,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB017180_MYH10/B2AI_5_untreated_A3_R13/z01/B2AI_5_untreated_A3_R13_z01_
8895,5,A3,untreated,CAB017180,ENSG00000133026,P35580,MYH10,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB017180_MYH10/B2AI_5_untreated_A3_R2/z00/B2AI_5_untreated_A3_R2_z00_
8896,5,A3,untreated,CAB017180,ENSG00000133026,P35580,MYH10,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB017180_MYH10/B2AI_5_untreated_A3_R3/z00/B2AI_5_untreated_A3_R3_z00_
8897,5,A3,untreated,CAB017180,ENSG00000133026,P35580,MYH10,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB017180_MYH10/B2AI_5_untreated_A3_R4/z01/B2AI_5_untreated_A3_R4_z01_
8898,5,A3,untreated,CAB017180,ENSG00000133026,P35580,MYH10,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB017180_MYH10/B2AI_5_untreated_A3_R6/z01/B2AI_5_untreated_A3_R6_z01_
8899,5,A3,untreated,CAB017180,ENSG00000133026,P35580,MYH10,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB017180_MYH10/B2AI_5_untreated_A3_R7/z00/B2AI_5_untreated_A3_R7_z00_
8900,5,A3,untreated,CAB017180,ENSG00000133026,P35580,MYH10,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB017180_MYH10/B2AI_5_untreated_A3_R8/z00/B2AI_5_untreated_A3_R8_z00_
8901,4,B6,untreated,CAB034320,ENSG00000163191,P31949,S100A11,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB034320_S100A11/B2AI_4_untreated_B6_R1/z02/B2AI_4_untreated_B6_R1_z02_
8902,4,B6,untreated,CAB034320,ENSG00000163191,P31949,S100A11,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB034320_S100A11/B2AI_4_untreated_B6_R2/z02/B2AI_4_untreated_B6_R2_z02_
8903,4,B6,untreated,CAB034320,ENSG00000163191,P31949,S100A11,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB034320_S100A11/B2AI_4_untreated_B6_R3/z02/B2AI_4_untreated_B6_R3_z02_
8904,4,B6,untreated,CAB034320,ENSG00000163191,P31949,S100A11,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB034320_S100A11/B2AI_4_untreated_B6_R4/z01/B2AI_4_untreated_B6_R4_z01_
8905,4,B6,untreated,CAB034320,ENSG00000163191,P31949,S100A11,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB034320_S100A11/B2AI_4_untreated_B6_R5/z02/B2AI_4_untreated_B6_R5_z02_
8906,4,B6,untreated,CAB034320,ENSG00000163191,P31949,S100A11,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB034320_S100A11/B2AI_4_untreated_B6_R6/z02/B2AI_4_untreated_B6_R6_z02_
8907,4,B6,untreated,CAB034320,ENSG00000163191,P31949,S100A11,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB034320_S100A11/B2AI_4_untreated_B6_R7/z02/B2AI_4_untreated_B6_R7_z02_
8908,4,B6,untreated,CAB034320,ENSG00000163191,P31949,S100A11,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB034320_S100A11/B2AI_4_untreated_B6_R8/z02/B2AI_4_untreated_B6_R8_z02_
8909,1,C1,untreated,CAB079904,ENSG00000187555,Q93009,USP7,16,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB079904_USP7/B2AI_1_untreated_C1_R1/z00/B2AI_1_untreated_C1_R1_z00_
8910,1,C1,untreated,CAB079904,ENSG00000187555,Q93009,USP7,16,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB079904_USP7/B2AI_1_untreated_C1_R2/z01/B2AI_1_untreated_C1_R2_z01_
8911,1,C1,untreated,CAB079904,ENSG00000187555,Q93009,USP7,16,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB079904_USP7/B2AI_1_untreated_C1_R5/z01/B2AI_1_untreated_C1_R5_z01_
8912,1,C1,untreated,CAB079904,ENSG00000187555,Q93009,USP7,16,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB079904_USP7/B2AI_1_untreated_C1_R6/z01/B2AI_1_untreated_C1_R6_z01_
8913,1,C1,untreated,CAB079904,ENSG00000187555,Q93009,USP7,16,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB079904_USP7/B2AI_1_untreated_C1_R7/z00/B2AI_1_untreated_C1_R7_z00_
8914,1,C1,untreated,CAB079904,ENSG00000187555,Q93009,USP7,16,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB079904_USP7/B2AI_1_untreated_C1_R8/z01/B2AI_1_untreated_C1_R8_z01_
8915,1,G9,untreated,CAB079921,ENSG00000186298,P36873,PPP1CC,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB079921_PPP1CC/B2AI_1_untreated_G9_R1/z01/B2AI_1_untreated_G9_R1_z01_
8916,1,G9,untreated,CAB079921,ENSG00000186298,P36873,PPP1CC,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB079921_PPP1CC/B2AI_1_untreated_G9_R2/z01/B2AI_1_untreated_G9_R2_z01_
8917,1,G9,untreated,CAB079921,ENSG00000186298,P36873,PPP1CC,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB079921_PPP1CC/B2AI_1_untreated_G9_R3/z01/B2AI_1_untreated_G9_R3_z01_
8918,1,G9,untreated,CAB079921,ENSG00000186298,P36873,PPP1CC,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB079921_PPP1CC/B2AI_1_untreated_G9_R4/z00/B2AI_1_untreated_G9_R4_z00_
8919,1,G9,untreated,CAB079921,ENSG00000186298,P36873,PPP1CC,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB079921_PPP1CC/B2AI_1_untreated_G9_R5/z01/B2AI_1_untreated_G9_R5_z01_
8920,1,G9,untreated,CAB079921,ENSG00000186298,P36873,PPP1CC,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB079921_PPP1CC/B2AI_1_untreated_G9_R6/z01/B2AI_1_untreated_G9_R6_z01_
8921,1,G9,untreated,CAB079921,ENSG00000186298,P36873,PPP1CC,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB079921_PPP1CC/B2AI_1_untreated_G9_R7/z01/B2AI_1_untreated_G9_R7_z01_
8922,1,G9,untreated,CAB079921,ENSG00000186298,P36873,PPP1CC,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB079921_PPP1CC/B2AI_1_untreated_G9_R8/z01/B2AI_1_untreated_G9_R8_z01_
8923,1,E2,untreated,CAB080425,ENSG00000108773,Q92830,KAT2A,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080425_KAT2A/B2AI_1_untreated_E2_R1/z01/B2AI_1_untreated_E2_R1_z01_
8924,1,E2,untreated,CAB080425,ENSG00000108773,Q92830,KAT2A,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080425_KAT2A/B2AI_1_untreated_E2_R2/z01/B2AI_1_untreated_E2_R2_z01_
8925,1,E2,untreated,CAB080425,ENSG00000108773,Q92830,KAT2A,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080425_KAT2A/B2AI_1_untreated_E2_R3/z01/B2AI_1_untreated_E2_R3_z01_
8926,1,E2,untreated,CAB080425,ENSG00000108773,Q92830,KAT2A,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080425_KAT2A/B2AI_1_untreated_E2_R4/z01/B2AI_1_untreated_E2_R4_z01_
8927,1,E2,untreated,CAB080425,ENSG00000108773,Q92830,KAT2A,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080425_KAT2A/B2AI_1_untreated_E2_R5/z00/B2AI_1_untreated_E2_R5_z00_
8928,1,E2,untreated,CAB080425,ENSG00000108773,Q92830,KAT2A,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080425_KAT2A/B2AI_1_untreated_E2_R6/z01/B2AI_1_untreated_E2_R6_z01_
8929,1,E2,untreated,CAB080425,ENSG00000108773,Q92830,KAT2A,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080425_KAT2A/B2AI_1_untreated_E2_R7/z01/B2AI_1_untreated_E2_R7_z01_
8930,1,E2,untreated,CAB080425,ENSG00000108773,Q92830,KAT2A,17,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080425_KAT2A/B2AI_1_untreated_E2_R8/z01/B2AI_1_untreated_E2_R8_z01_
8931,1,A4,untreated,CAB080426,ENSG00000147099,Q9BY41,HDAC8,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080426_HDAC8/B2AI_1_untreated_A4_R1/z00/B2AI_1_untreated_A4_R1_z00_
8932,1,A4,untreated,CAB080426,ENSG00000147099,Q9BY41,HDAC8,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080426_HDAC8/B2AI_1_untreated_A4_R2/z00/B2AI_1_untreated_A4_R2_z00_
8933,1,A4,untreated,CAB080426,ENSG00000147099,Q9BY41,HDAC8,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080426_HDAC8/B2AI_1_untreated_A4_R3/z01/B2AI_1_untreated_A4_R3_z01_
8934,1,A4,untreated,CAB080426,ENSG00000147099,Q9BY41,HDAC8,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080426_HDAC8/B2AI_1_untreated_A4_R4/z01/B2AI_1_untreated_A4_R4_z01_
8935,1,A4,untreated,CAB080426,ENSG00000147099,Q9BY41,HDAC8,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080426_HDAC8/B2AI_1_untreated_A4_R5/z01/B2AI_1_untreated_A4_R5_z01_
8936,1,A4,untreated,CAB080426,ENSG00000147099,Q9BY41,HDAC8,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080426_HDAC8/B2AI_1_untreated_A4_R6/z01/B2AI_1_untreated_A4_R6_z01_
8937,1,A4,untreated,CAB080426,ENSG00000147099,Q9BY41,HDAC8,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080426_HDAC8/B2AI_1_untreated_A4_R7/z01/B2AI_1_untreated_A4_R7_z01_
8938,1,A4,untreated,CAB080426,ENSG00000147099,Q9BY41,HDAC8,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080426_HDAC8/B2AI_1_untreated_A4_R8/z00/B2AI_1_untreated_A4_R8_z00_
8939,1,D4,untreated,CAB080427,ENSG00000163517,Q96DB2,HDAC11,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080427_HDAC11/B2AI_1_untreated_D4_R2/z01/B2AI_1_untreated_D4_R2_z01_
8940,1,D4,untreated,CAB080427,ENSG00000163517,Q96DB2,HDAC11,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080427_HDAC11/B2AI_1_untreated_D4_R4/z00/B2AI_1_untreated_D4_R4_z00_
8941,1,D4,untreated,CAB080427,ENSG00000163517,Q96DB2,HDAC11,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080427_HDAC11/B2AI_1_untreated_D4_R5/z01/B2AI_1_untreated_D4_R5_z01_
8942,1,D4,untreated,CAB080427,ENSG00000163517,Q96DB2,HDAC11,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080427_HDAC11/B2AI_1_untreated_D4_R6/z01/B2AI_1_untreated_D4_R6_z01_
8943,1,D4,untreated,CAB080427,ENSG00000163517,Q96DB2,HDAC11,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080427_HDAC11/B2AI_1_untreated_D4_R7/z01/B2AI_1_untreated_D4_R7_z01_
8944,1,D4,untreated,CAB080427,ENSG00000163517,Q96DB2,HDAC11,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080427_HDAC11/B2AI_1_untreated_D4_R8/z01/B2AI_1_untreated_D4_R8_z01_
8945,1,B3,untreated,CAB080428,ENSG00000116478,Q13547,HDAC1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080428_HDAC1/B2AI_1_untreated_B3_R1/z01/B2AI_1_untreated_B3_R1_z01_
8946,1,B3,untreated,CAB080428,ENSG00000116478,Q13547,HDAC1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080428_HDAC1/B2AI_1_untreated_B3_R2/z01/B2AI_1_untreated_B3_R2_z01_
8947,1,B3,untreated,CAB080428,ENSG00000116478,Q13547,HDAC1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080428_HDAC1/B2AI_1_untreated_B3_R3/z01/B2AI_1_untreated_B3_R3_z01_
8948,1,B3,untreated,CAB080428,ENSG00000116478,Q13547,HDAC1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080428_HDAC1/B2AI_1_untreated_B3_R4/z00/B2AI_1_untreated_B3_R4_z00_
8949,1,B3,untreated,CAB080428,ENSG00000116478,Q13547,HDAC1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080428_HDAC1/B2AI_1_untreated_B3_R5/z01/B2AI_1_untreated_B3_R5_z01_
8950,1,B3,untreated,CAB080428,ENSG00000116478,Q13547,HDAC1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080428_HDAC1/B2AI_1_untreated_B3_R6/z01/B2AI_1_untreated_B3_R6_z01_
8951,1,B3,untreated,CAB080428,ENSG00000116478,Q13547,HDAC1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080428_HDAC1/B2AI_1_untreated_B3_R7/z01/B2AI_1_untreated_B3_R7_z01_
8952,1,B3,untreated,CAB080428,ENSG00000116478,Q13547,HDAC1,1,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080428_HDAC1/B2AI_1_untreated_B3_R8/z01/B2AI_1_untreated_B3_R8_z01_
8953,1,D10,untreated,CAB080429,ENSG00000156983,P55201,BRPF1,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080429_BRPF1/B2AI_1_untreated_D10_R2/z01/B2AI_1_untreated_D10_R2_z01_
8954,1,D10,untreated,CAB080429,ENSG00000156983,P55201,BRPF1,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080429_BRPF1/B2AI_1_untreated_D10_R3/z01/B2AI_1_untreated_D10_R3_z01_
8955,1,D10,untreated,CAB080429,ENSG00000156983,P55201,BRPF1,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080429_BRPF1/B2AI_1_untreated_D10_R4/z01/B2AI_1_untreated_D10_R4_z01_
8956,1,D10,untreated,CAB080429,ENSG00000156983,P55201,BRPF1,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080429_BRPF1/B2AI_1_untreated_D10_R5/z01/B2AI_1_untreated_D10_R5_z01_
8957,1,D10,untreated,CAB080429,ENSG00000156983,P55201,BRPF1,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080429_BRPF1/B2AI_1_untreated_D10_R6/z01/B2AI_1_untreated_D10_R6_z01_
8958,1,D10,untreated,CAB080429,ENSG00000156983,P55201,BRPF1,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080429_BRPF1/B2AI_1_untreated_D10_R7/z01/B2AI_1_untreated_D10_R7_z01_
8959,1,D10,untreated,CAB080429,ENSG00000156983,P55201,BRPF1,3,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080429_BRPF1/B2AI_1_untreated_D10_R8/z01/B2AI_1_untreated_D10_R8_z01_
8960,1,A8,untreated,CAB080430,ENSG00000130816,P26358,DNMT1,19,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080430_DNMT1/B2AI_1_untreated_A8_R2/z00/B2AI_1_untreated_A8_R2_z00_
8961,1,A8,untreated,CAB080430,ENSG00000130816,P26358,DNMT1,19,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080430_DNMT1/B2AI_1_untreated_A8_R3/z01/B2AI_1_untreated_A8_R3_z01_
8962,1,A8,untreated,CAB080430,ENSG00000130816,P26358,DNMT1,19,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080430_DNMT1/B2AI_1_untreated_A8_R4/z01/B2AI_1_untreated_A8_R4_z01_
8963,1,A8,untreated,CAB080430,ENSG00000130816,P26358,DNMT1,19,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080430_DNMT1/B2AI_1_untreated_A8_R5/z01/B2AI_1_untreated_A8_R5_z01_
8964,1,A8,untreated,CAB080430,ENSG00000130816,P26358,DNMT1,19,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080430_DNMT1/B2AI_1_untreated_A8_R6/z01/B2AI_1_untreated_A8_R6_z01_
8965,1,A8,untreated,CAB080430,ENSG00000130816,P26358,DNMT1,19,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080430_DNMT1/B2AI_1_untreated_A8_R7/z01/B2AI_1_untreated_A8_R7_z01_
8966,1,A8,untreated,CAB080430,ENSG00000130816,P26358,DNMT1,19,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080430_DNMT1/B2AI_1_untreated_A8_R8/z01/B2AI_1_untreated_A8_R8_z01_
8967,1,H3,untreated,CAB080431,ENSG00000061273,Q8WUI4,HDAC7,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080431_HDAC7/B2AI_1_untreated_H3_R2/z01/B2AI_1_untreated_H3_R2_z01_
8968,1,H3,untreated,CAB080431,ENSG00000061273,Q8WUI4,HDAC7,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080431_HDAC7/B2AI_1_untreated_H3_R3/z00/B2AI_1_untreated_H3_R3_z00_
8969,1,H3,untreated,CAB080431,ENSG00000061273,Q8WUI4,HDAC7,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080431_HDAC7/B2AI_1_untreated_H3_R5/z01/B2AI_1_untreated_H3_R5_z01_
8970,1,H3,untreated,CAB080431,ENSG00000061273,Q8WUI4,HDAC7,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080431_HDAC7/B2AI_1_untreated_H3_R6/z01/B2AI_1_untreated_H3_R6_z01_
8971,1,H3,untreated,CAB080431,ENSG00000061273,Q8WUI4,HDAC7,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080431_HDAC7/B2AI_1_untreated_H3_R7/z01/B2AI_1_untreated_H3_R7_z01_
8972,1,H3,untreated,CAB080431,ENSG00000061273,Q8WUI4,HDAC7,12,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/CAB080431_HDAC7/B2AI_1_untreated_H3_R8/z00/B2AI_1_untreated_H3_R8_z00_
8973,3,A1,untreated,HPA000427,ENSG00000101811,P33240,CSTF2,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA000427_CSTF2/B2AI_3_untreated_A1_R1/z00/B2AI_3_untreated_A1_R1_z00_
8974,3,A1,untreated,HPA000427,ENSG00000101811,P33240,CSTF2,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA000427_CSTF2/B2AI_3_untreated_A1_R2/z01/B2AI_3_untreated_A1_R2_z01_
8975,3,A1,untreated,HPA000427,ENSG00000101811,P33240,CSTF2,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA000427_CSTF2/B2AI_3_untreated_A1_R3/z01/B2AI_3_untreated_A1_R3_z01_
8976,3,A1,untreated,HPA000427,ENSG00000101811,P33240,CSTF2,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA000427_CSTF2/B2AI_3_untreated_A1_R5/z00/B2AI_3_untreated_A1_R5_z00_
8977,3,A1,untreated,HPA000427,ENSG00000101811,P33240,CSTF2,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA000427_CSTF2/B2AI_3_untreated_A1_R6/z00/B2AI_3_untreated_A1_R6_z00_
8978,3,A1,untreated,HPA000427,ENSG00000101811,P33240,CSTF2,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA000427_CSTF2/B2AI_3_untreated_A1_R7/z00/B2AI_3_untreated_A1_R7_z00_
8979,3,A1,untreated,HPA000427,ENSG00000101811,P33240,CSTF2,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA000427_CSTF2/B2AI_3_untreated_A1_R8/z01/B2AI_3_untreated_A1_R8_z01_
8980,2,A1,untreated,HPA000511,ENSG00000198157,P82970,HMGN5,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA000511_HMGN5/B2AI_2_untreated_A1_R1/z01/B2AI_2_untreated_A1_R1_z01_
8981,2,A1,untreated,HPA000511,ENSG00000198157,P82970,HMGN5,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA000511_HMGN5/B2AI_2_untreated_A1_R11/z01/B2AI_2_untreated_A1_R11_z01_
8982,2,A1,untreated,HPA000511,ENSG00000198157,P82970,HMGN5,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA000511_HMGN5/B2AI_2_untreated_A1_R12/z01/B2AI_2_untreated_A1_R12_z01_
8983,2,A1,untreated,HPA000511,ENSG00000198157,P82970,HMGN5,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA000511_HMGN5/B2AI_2_untreated_A1_R13/z01/B2AI_2_untreated_A1_R13_z01_
8984,2,A1,untreated,HPA000511,ENSG00000198157,P82970,HMGN5,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA000511_HMGN5/B2AI_2_untreated_A1_R2/z01/B2AI_2_untreated_A1_R2_z01_
8985,2,A1,untreated,HPA000511,ENSG00000198157,P82970,HMGN5,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA000511_HMGN5/B2AI_2_untreated_A1_R3/z01/B2AI_2_untreated_A1_R3_z01_
8986,2,A1,untreated,HPA000511,ENSG00000198157,P82970,HMGN5,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA000511_HMGN5/B2AI_2_untreated_A1_R4/z01/B2AI_2_untreated_A1_R4_z01_
8987,2,A1,untreated,HPA000511,ENSG00000198157,P82970,HMGN5,X,https://ell-vault.stanford.edu/dav/jnhansen/www/B2AI/MDA-MB-468/HPA000511_HMGN5/B2AI_2_untreated_A1_R5/z01/B2AI_2_untreated_A1_R5_z01_
